val_auc,val_ap,val_acc,val_f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7332292179020848,0.6900097268489628,0.6690538043015918,0.6513871456732694,1759545084,,True,1,57bc5_00003,2025-10-04_02-31-24,185.93387389183044,185.93387389183044,179710,ip-172-31-45-141.us-west-2.compute.internal,172.31.45.141,185.93387389183044,1
