val_auc,val_ap,val_acc,val_f1,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7244302919405258,0.6803480199931815,0.6618434527671614,0.6421248359561835,1760047725,,True,1,9da0c_00004,2025-10-09_22-08-45,403.9280788898468,403.9280788898468,43792,ip-172-31-45-141.us-west-2.compute.internal,172.31.45.141,403.9280788898468,1
